ID|Aktywny (0 lub 1)|Nazwa|Kategorie (x,y,z...)|Cena bez podatku. (netto)|Cena zawiera podatek. (brutto)|ID reguły podatku|Koszt własny|W sprzedaży (0 lub 1)|Wartość rabatu|Procent rabatu|Rabat od dnia (rrrr-mm-dd)|Rabat do dnia (rrrr-mm-dd)|Indeks #|Kod dostawcy|Dostawca|Marka|kod EAN13|Kod kreskowy UPC|MPN|Podatek ekologiczny|Szerokość|Wysokość|Głębokość|Waga|Czas dostawy produktów dostępnych w magazynie:|Czas dostawy wyprzedanych produktów z możliwością rezerwacji:|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Widoczność|Dodatkowe koszty przesyłki|Jednostka dla ceny za jednostkę|Cena za jednostkę|Podsumowanie|Opis|Tagi (x,y,z...)|Meta-tytuł|Słowa kluczowe meta|Opis meta|Przepisany URL|Etykieta, gdy w magazynie|Etykieta kiedy dozwolone ponowne zamówienie|Dostępne do zamówienia (0 = Nie, 1 = Tak)|Data dostępności produktu|Data wytworzenia produktu|Pokaż cenę (0 = Nie, 1 = Tak)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)|Cecha(Nazwa:Wartość:Pozycja:Indywidualne)|Dostępne tylko online (0 = Nie, 1 = Tak)|Stan:|Konfigurowalny (0 = Nie, 1 = Tak)|Można wgrywać pliki (0 = Nie, 1 = Tak)|Pola tekstowe (0 = Nie, 1 = Tak)|Akcja kiedy brak na stanie|Wirtualny produkt (0 = No, 1 = Yes)|Adres URL pliku|Ilość dozwolonych pobrań|Data wygaśnięcia (rrrr-mm-dd)|Liczba dni|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn|Akcesoria (x,y,z...)
|1|Nóż do kosiarek elektrycznych 37.5 cm KCx3805-63 Krysiak|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Nóż do kosiarek uniwersalny 48 cm Pax 69-259R Oregon|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Nóż do kosiarek uniwersalny 40 cm Pax 69-248 Oregon|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Nóż do kosiarki 42 cm LE18-42-PB-KC NAC|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Nóż do kosiarki elektrycznej 32 cm TBE1332 Gardenx|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Nóż do kosiarki spalinowej 46 cm Gardenx|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Nóż do kosiarki 56 cm DYM1579P Krysiak|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Nóż do kosiarki spalinowej 46 cm Max N109 Krysiak|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Nóż do kosiarki spalinowej 40 cm Max N101|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Nóż do kosiarki elektrycznej 33 cm YK100|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Nóż do kosiarki 51 cm GTR51 Krysiak|Kosiarki, traktorki, roboty koszące$Noże i piasty do kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Linka rozrusznika z uchwytem 3.5 mm x 215 cm Krysiak PAX1-095|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Filtr powietrza do kosiarek Gardenx|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Korek zbiornika paliwa do kosiarek Gardenx|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Filtr paliwa do kosiarek Gardenx|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Korek zbiornika oleju do kosiarek Gardenx|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Linka rozrusznika PAX 3.5 mm x 200 cm|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Piasta do kosiarek spalinowych Gardenx|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Wyłącznik do kosiarek PAx 1-670 130 cm|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Linka rozrusznika PA 4 mm x 150 cm|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Uchwyt linki rozrusznika AMX F02105|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Korek paliwa Classic Sprint 47mm Briggs&Stratton|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Korek paliwa Quantum 51mm Briggs&Stratton|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Ładowarka Stiga akumulatora do traktorów 18V żel|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Korek paliwa 530-9671 Briggs & Stratton|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Zestaw do spuszczania oleju z kosiarek 1,6l|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kółko do kosiarek Pax72-601P 17.5cm + tulejki|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kółko do kosiarek śr.15 cm Pax72-600P|Kosiarki, traktorki, roboty koszące$Akcesoria do traktorków i kosiarek|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka akumulatorowa Sterwins 20V 28 cm 2.5Ah|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka akumulatorowa Sterwins 20V 28 cm 2.5Ah|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa akumulatorowa 40V 33 cm 5Ah Sterwins Solo|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka akumulatorowa Sterwins Solo 20V 2.5Ah 28 cm|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka akumulatorowa Ryobi One+ OLT1832 18V 30cm teleskopowa|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa akumulatorowa Ryobi Max Power RBC36B26B 36V|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa akumulatorowa Ryobi Max Power RBC36X26B 38V 4Ah|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka akumulatorowa Kärcher LTR18-25 18V 25 cm|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka akumulatorowa Kärcher LTR18-30 18V 30 cm|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka akumulatorowa Ryobi One+ RLT1825M 18V 28cm 2Ah|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka akumulatorowa Ryobi One+ RY18LT23A-0 18V 23 cm|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa akumulatorowa Makita DUR368AZ 2x18V 35 cm|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka akumulatorowa Ryobi One+ OLT1825 18V 25cm|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka akumulatorowa Gardena 09822-20 14V 23 cm 2Ah|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa elektryczna wielofunkcyjna 3w1 NAC PHCBE90-CH 900W 35 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Sterwins 25EGT1-300.1Z 280W 25cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Sterwins EGT2-28.3 550W 28 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Sterwins EGT2-25.3 350W 25 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Sterwins EGT2-30.3 800W 30 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Lider DP380 380W 25 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Lider QP250 250W 20 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa elektryczna NAC BE140-SW-S 1400W 42cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Bosch EasyGrassCut23 280W 23 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Gardena Easycut 9870-20 450W 25 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Gardena Comfortcut 9872-20 550W 28 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Bosch ART27 450W 27 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Gardena Smallcut 300W 23 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa NAC BP52LM-T 2kW 51.7cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Sterwins PBC2-52B-AB.22 1.5kW 51.7cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Sterwins PBC2-43B-AB.22 1.25kW 42.7cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Sterwins 0.75kW 25.4cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Sterwins PBC2-52B-AB.21|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Sterwins PBC2-43B-AB.21 1,2kW|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka spalinowa Gardenx LDBC260 0.75kW 25.4cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa wielofunkcyjna 3w1 Lider TMK521 1.66kW 52cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Gardenx CG-KW-520 1.6kW 52cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka spalinowa NAC TP248-10SP 0.75kW 25cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa wielofunkcyjna 3w1 Gardenx YG-KW-430D 1.4kW 43cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa NAC BP620-38KA-T 2.6kW 62cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa MTX3 MT 52-2 1,35kW 52cm|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa NAX 800B 1.35kW 51.7cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka spalinowa Mcculloch Trimmac 0.6kW 25cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN2 2 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Tarcza do kos 260 mm Nac|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Głowica z żyłką Easy Load Tap&Go JD-1102|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Głowica z żyłką Easy Load Tap&Go JH-110-PP|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Głowica z żyłką Easy Load Tap&Go JD-1107|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Tarcza do kos 255 mm Pay 255-80 Krysiak|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Tarcza do kos akumulatorowych 40VBC2-30BLD.1 Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Szpula do podkaszarki akumulatorowej Sterwins 20V GT2-28.1|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN3_3 2.5 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S3ECN4_4 3 mm x 30 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S3ECN3_3 2.5 mm x 90 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S3ECN3_2 2.5 mm x 30 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN1 1.5 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN4_3 3 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S3ECN4_1 3 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||https://localhost/img/p/1/pilarka-spalinowa-gardenx-yd-kw-25-0-9kw-25-4cm3,large.jpg|||||||||||||||||||
