ID|Aktywny (0 lub 1)|Nazwa|Kategorie (x,y,z...)|Cena bez podatku. (netto)|ID reguły podatku|Koszt własny|W sprzedaży (0 lub 1)|Wartość rabatu|Procent rabatu|Rabat od dnia (rrrr-mm-dd)|Rabat do dnia (rrrr-mm-dd)|Indeks #|Kod dostawcy|Dostawca|Marka|kod EAN13|Kod kreskowy UPC|MPN|Podatek ekologiczny|Szerokość|Wysokość|Głębokość|Waga|Czas dostawy produktów dostępnych w magazynie:|Czas dostawy wyprzedanych produktów z możliwością rezerwacji:|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Widoczność|Dodatkowe koszty przesyłki|Jednostka dla ceny za jednostkę|Cena za jednostkę|Podsumowanie|Opis|Tagi (x,y,z...)|Meta-tytuł|Słowa kluczowe meta|Opis meta|Przepisany URL|Etykieta, gdy w magazynie|Etykieta kiedy dozwolone ponowne zamówienie|Dostępne do zamówienia (0 = Nie, 1 = Tak)|Data dostępności produktu|Data wytworzenia produktu|Pokaż cenę (0 = Nie, 1 = Tak)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)|Cecha(Nazwa:Wartość:Pozycja:Indywidualne)|Dostępne tylko online (0 = Nie, 1 = Tak)|Stan:|Konfigurowalny (0 = Nie, 1 = Tak)|Można wgrywać pliki (0 = Nie, 1 = Tak)|Pola tekstowe (0 = Nie, 1 = Tak)|Akcja kiedy brak na stanie|Wirtualny produkt (0 = No, 1 = Yes)|Adres URL pliku|Ilość dozwolonych pobrań|Data wygaśnięcia (rrrr-mm-dd)|Liczba dni|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn|Akcesoria (x,y,z...)|Cena zawiera podatek. (brutto)
|1|Nożyce akumulatorowe Ryobi Max Power RHT36B61R 36V|Nożyce do żywopłotu||1||1||||||||||||0||||2.8|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nożyce do żywopłotu 36V z ostrzem o długości 60 cm. Silnik 36V gwarantuje wystarczającą ilość mocy nawet do najtrudniejszych zadań. Ostrze o długości 60 cm wycinane laserowo oraz szlifowane techniką diamentową poprawia efektywność cięcia. Możliwość cięcia grubszych gałęzi, dzięki odstępowi pomiędzy nożami wynoszącemu 26 mm oraz funkcji piłowania. Obracany uchwyt tylny z 5 pozycjami dla lepszej kontroli urządzenia i cięcia pod każdym kątem. Nasadka HedgeSweep™ ułatwia usuwanie ściętych gałęzi. Wersja bez akumulatora i ładowarki||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||599
|1|Nożyce akumulatorowe Bosch ISIO3 3.6V 1,5Ah|Nożyce do żywopłotu||1||1||||||||||||0||||0.55|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||349
|1|Nożyce akumulatorowe Kärcher HGE18-45 18V 45cm|Nożyce do żywopłotu||1||1||||||||||||0||||3.1|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Akumulatorowe nożyce do żywopłotu HGE 18-45 to lekkie urządzenie do łatwej, bezwysiłkowej pracy wokół domu i w ogrodzie. Diamentowo szlifowane ostrza urządzenia umożliwiają naprawdę precyzyjne cięcia, co jest gwarancją doskonałych efektów stylizacji zieleni. Niska waga urządzenia zapobiega szybkiemu zmęczeniu rąk i ramion, pozwalając oszczędzić dużo energii. Ergonomiczna konstrukcja uchwytu pozwala na wygodną i bezpieczną obsługę a oburęczny włącznik chroni przed przypadkowym uruchomieniem nożyc.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||549
|1|Nożyce akumulatorowe Kärcher PHG18-45 18V 45cm na wysięgniku|Nożyce do żywopłotu||1||1||||||||||||0||24|||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kiedy żywopłot sięga nieba, ogrodnik również musi. Wtedy przydatne okażą się bateryjne nożyce do żywopłotu na wysięgniku PHG 18-45 Battery - z zasięgiem do 4 m (maksymalna długość nożyc wynosi 2,91 m). Bez wykorzystania drabiny, użytkownik może pracować w wyprostowanej pozycji przycinając każdą część żywopłotu do idealnego kształtu. Zgarniacz ścinek gwarantuje, że spadną one obok, a nie w żywopłot. Regulowana głowica tnąca może zostać przechylona do 115° pozwalając na ergonomiczną obsługę w każdej pozycji roboczej. Znaczy to również, że nożyce mogą być równo prowadzone na szczycie żywopłotu w czasie przycinania. Pas na ramię efektywnie rozkłada ciężar, aby zapobiec bólom rąk i ramion w czasie dłuższej pracy. Zintegrowany wieszak pozwala na wygodne, oszczędzające miejsce przechowywanie urządzenia na ścianie, a dołączona osłona zabezpieczająca chroni przed uszkodzeniem elementy tnące, oraz powierzchnie, z którymi nożyce mają kontakt w trakcie przechowywania.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||699
|1|Nożyce akumulatorowe Kärcher HGE18-50 18V 50cm|Nożyce do żywopłotu||1||1||||||||||||0||||3.6|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kärcher HGE 18-50 to akumulatorowe nożyce do idealnego przycinania żywopłotu, wyposażone w obrotowy uchwyt 180°, funkcję piły, oraz praktyczny zgarniacz do pokosu. Diamentowo szlifowane ostrza urządzenia umożliwiają precyzyjne cięcia, pozwalając na uzyskanie doskonałych efektów stylizacji zieleni. Obrotowy uchwyt regulowany w zakresie od 0 do 180°, zapewnia wybór optymalnej, nie męczącej ramion i rąk pozycji pracy, ułatwiając precyzyjne cięcie roślinności zarówno w poziomie, jak i w pionie. Dzięki zastosowaniu listwy zbierającej, ścięte części roślin mogą być zgarniane z żywopłotu w trakcie cięcia. Zintegrowany wieszak pozwala na wygodne, oszczędzające miejsce przechowywanie urządzenia na ścianie a dołączona osłona zabezpieczająca chroni przed uszkodzeniem elementy tnące, oraz powierzchnie, z którymi nożyce mają kontakt w trakcie przechowywania. HGE 18-50 posiadają również zabezpieczenie przed zablokowaniem umożliwiające nieprzerwaną pracę.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||649
|1|Nożyce akumulatorowe Ryobi One+ OPT1845 18V 45cm na wysięgniku|Nożyce do żywopłotu||1||1||||||||||||0||19|||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nożyce akumulatorowe do żywopłotu na wysięgniku OPT1845 zasilane baterią z platformy 18V ONE+. Wersja bez akumulatora i ładowarki. Możliwość cięcia gałęzi na wysokości dzięki wysuwanej lancy o całkowitej długości do 2,3 m. Noże tnące o długości 45 cm z diamentowym szlifem do precyzyjnego cięcia.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||499
|1|Nożyce spalinowe Handy SPN260 0.75kW 60 cm|Nożyce do żywopłotu||1||1||||||||||||0||||5.8|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nożyce spalinowe Lider SPN261 działają na dwusuwowym silniku o pojemności 26 cm3. Ich moc wynosi 0,75 kW (7500 obr./min.). Użytkownik otrzymuje narzędzie o długości roboczej 56 cm. Dzięki temu możesz bezpiecznie przeciąć gałęzie, których średnica sięga nawet 28 mm. Opisywany model posiada też możliwość regulacji kąta głowicy. Istotną zaletą nożyc spalinowych Lider SPN261 jest system antywibracyjny. Dzięki niemu nawet długotrwała praca nie będzie dla użytkującego tak uciążliwa i męcząca, jak byłoby to w przypadku wykorzystania modelu bez tej funkcji. Przy pomocy nożyc spalinowych Lider SPN261 przetniesz gałązki drzew, krzewów, czy żywopłotów zarówno w przydomowym ogródku, jak też na większych działkach.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||445
|1|Nożyce akumulatorowe Ryobi RY18HT55A-0 18V 55cm|Nożyce do żywopłotu||1||1||||||||||||0||||3.1|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nożyce do żywopłotu 18V z ostrzem o długości 55 cm. Nowy uchwyt liniowy LINEA, zaprojektowany z myślą o zaawansowanej ergonomii, łączy w sobie wygodę, kompaktową konstrukcję, łatwą obsługę i idealne wyważenie. Lekka konstrukcja zapewniająca większy komfort w czasie. Ostrze 55 cm z odstępem między ostrzami 24 mm zapewnia wystarczającą moc do wykonania dużych zadań. Diamentowo szlifowane tarcze zapewniają czyste i precyzyjne wykończenie. Nasadka HedgeSweep ™ umożliwia łatwe usuwanie ścinków - znajduje się w zestawie.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||398
|1|Nożyce elektryczne Bosch EasyHedgeCut 420W 45cm|Nożyce do żywopłotu||1||1||||||||||||0||||2.6|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||278
|1|Nożyce elektryczne Bosch UniversalHedgeCut 480W 50cm|Nożyce do żywopłotu||1||1||||||||||||0||||3.674|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||498
|1|Nożyce akumulatorowe Makita DUH551Z 2x18V 55 cm|Nożyce do żywopłotu||1||1||||||||||||0||||5.1|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Akumulatorowe nożyce do żywopłotu 55 cm, 2 x 18 V||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||999
|1|Nożyce akumulatorowe Gardena Easy cut 14.4V 2Ah 40cm|Nożyce do żywopłotu||1||1||||||||||||0||||2.56|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Poręczne i lekkie nożyce do żywopłotu EasyCut Li szczególnie nadają się do przycinania małych i średnich żywopłotów. Kompaktowa konstrukcja zapewnia optymalne wyważenie. Dzięki ergonomicznemu uchwytowi nożyce pozwalają się prowadzić zawsze w optymalny sposób. Optymalna geometria ostrza zapewnia skuteczne, szybkie i równe cięcie. Z wbudowanym, akumulatorem litowo-jonowym. Akumulator można szybko naładować w dowolnym momencie bez efektu pamięci. W komplecie z ładowarką.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||498
|1|Zestaw: nożyce + piła na wysięgniku Einhell GE-HC18 LIT-SOLO 18V 45cm|Nożyce do żywopłotu||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Zestaw: nożyce + piła na wysięgniku GE-HC 18 LI SOLO marki Einhell należy do bogatej rodziny narzędzi akumulatorowych w systemie Power X-Change przeznaczonych do domu i ogrodu. Urządzenie służy do cięcia wyższych gałęzi i przycinania wysokich żywopłotów z ziemi, niezależnie od zasilania sieciowego i bez wysiłku. Automatyczne smarowanie łańcucha i jego wymiana odbywa się bez użycia narzędzi. Laserowo wycinane i szlifowane diamentem noże nożyc do żywopłotu zapewniają czyste cięcia. Narzędzie wielofunkcyjne można dostosować do każdej sytuacji roboczej przy pomocą szerokiej gamy regulacji. System akumulatorowy Power Exchange to ponad 75 urządzeń pracujących na jednym typie akumulatora. Posiadając akumulator można dokupić pozostałe urządzenia w wersji SOLO – bez akumulatora i ładowarki. Dodatkowo istnieje możliwość dokupienia akumulatorów o różnej pojemności (od 2 Ah do 5,2Ah) i różnych typów ładowarek. Urządzenie dostarczane jest bez akumulatora i ładowarki.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||628.88
|1|Nożyce akumulatorowe Einhell GE-CH 1846LI Solo 18V 52cm|Nożyce do żywopłotu||1||1||||||||||||0||||2|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nożyce akumulatorowe do żywopłotu GE-CH 1846 LI SOLO marki Einhell należy do bogatej rodziny narzędzi akumulatorowych w systemie Power X-Change przeznaczonych do domu i ogrodu. Służą do przycinania i formowania krzewów oraz żywopłotów. Zamiast tradycyjnego przewodu zasilającego, który często ulega uszkodzeniu, zastosowano zasilanie akumulatorowe. Dzięki zastosowaniu odpowiednich materiałów, urządzenie jest lekkie i wytrzymałe. Laserowo ostrzone noże zapewniają czyste cięcia. Zastosowanie metalowej przekładni pododuje, że zęby poruszają się szybko, bez oporu i tną gałęzie o maksymalnej średnicy 15 mm. System akumulatorowy Power Exchange to ponad 75 urządzeń pracujących na jednym typie akumulatora. Posiadając akumulator można dokupić pozostałe urządzenia w wersji SOLO – bez akumulatora i ładowarki. Dodatkowo istnieje możliwość dokupienia akumulatorów o różnej pojemności (od 2 Ah do 5,2Ah) i różnych typów ładowarek. Urządzenie dostarczane jest bez akumulatora i ładowarki.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||364.88
|1|Nożyce elektryczne Gardena Easycut 500W 55cm|Nożyce do żywopłotu||1||1||||||||||||0||||2.7|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Łatwe w obsłudze i lekkie nożyce do żywopłotu doskonale nadają się do wygodnego przycinania żywopłotów średniej wielkości. Kompaktowe budowa zapewnia idealne wyważenie urządzenia. Nożyce można prowadzić w optymalny sposób dzięki specjalnemu uchwytowi ErgoTec, szczególnie w trakcie przycinania boków żywopłotu. Optymalna geometria ostrzy zapewnia efektywne, czyste i szybkie cięcie bez przerw.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||498
|1|Nożyce elektryczne Gardena Easycut 420W 45cm|Nożyce do żywopłotu||1||1||||||||||||0||||2.6|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Te łatwe w obsłudze i niezwykle lekkie nożyce do żywopłotu doskonale nadają się do przycinania mniejszych żywopłotów. Kompaktowe budowa zapewnia idealne wyważenie urządzenia. Nożyce można prowadzić w optymalny sposób dzięki specjalnemu uchwytowi ErgoTec, szczególnie w trakcie przycinania boków żywopłotu. Optymalna geometria ostrzy zapewnia efektywne, czyste i szybkie cięcie bez przerw.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||318
|1|Nożyce do trawy akumulatorowe 2w1 Bosch ISIO E 3.6V 1.5Ah|Nożyce do trawy i krzewów||1||1||||||||||||0||||0.55|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nożyce akumulatorowe wyposażone we wszechstronne końcówki Multi Click do trawy i krzewów o różnych długościach cięcia. Zwarta i lekka konstrukcja zapewnia łatwe przycinanie krzewów i żywopłotów o drobnych liściach oraz krawędzi trawnika. Elektroniczny system Anti-Blocking umożliwia sprawne cięcie grubszych gałęzi. Technologia litowo-jonowa to krótki czas ładowania, brak samorozładowania, brak efektu pamięci i długi czas pracy.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||288
|1|Nożyce do trawy akumulatorowe Sterwins 8V 1.5Ah|Nożyce do trawy i krzewów||1||1||||||||||||0|48|12|31|0.700|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||139
|1|Nożyce do trawy akumulatorowe Sterwins 8V 1.5Ah|Nożyce do trawy i krzewów||1||1||||||||||||0|48|12|31|0.620|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nożyce akumulatorowe do trawy i krzewów 8V 1.5Ah pozwolą zadbać o wygląd formowanych krzewów oraz brzegów trawnika. W zależności od potrzeby masz do wyboru dwa ostrza: krótkie do przycinania krawędzi trawnika i małych krzewów oraz dłuższe przeznaczone do formowania topiarów. Ruchome ostrze nożyc dokładnie tnie gałęzie o średnicy do 8 mm. Czas pracy wynosi ok. 40 minut, co w zupełności wystarczy, aby przyciąć krzewy w średniej wielkości ogrodzie lub krawędzie trawnika i trawę w trudno dostępnych miejscach. Wbudowany akumulator litowo-jonowy zapewnia dobrą sprawność, długą żywotność oraz możliwość ładowania w każdym momencie, bez obawy o uszkodzenie baterii. Nożyce można używać razem z trzonkiem teleskopowym, który ułatwia prowadzenie nożyc tuż przy ziemi i przycinanie krawędzi trawnika.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||108
|1|Nożyce do trawy akumulatorowe Ryobi One+18V|Nożyce do trawy i krzewów||1||1||||||||||||0|13|11|1|1.83|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kompaktowe nożyce do trawy i krzewów 18 V 2 w 1. Nożyce do trawy i krzewów umożliwiają wszechstronne działania w ogrodzie. Kompaktowa, smukła i lekka konstrukcja zapewnia komfort pracy. Szybka i beznarzędziowa wymiana ostrzy do trawy i krzewów. Trwałe ostrza z hartowanej stali.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||299
|1|Nożyce do trawy akumulatorowe Gardena 3.6V 1.5Ah|Nożyce do trawy i krzewów||1||1||||||||||||0||||0.56|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Ergonomiczny uchwyt oraz bardzo niska waga gwarantują wygodną pracę. Litowo-jonowe ogniwo akumulatorowe pozwala na niezawodną pracę oraz umożliwia doładowywanie w każdej chwili.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||249
|1|Nożyce do trawy akumulatorowe NAC TA36-JN 3.6V 1.3Ah|Nożyce do trawy i krzewów||1||1||||||||||||0||||0.6|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nożyce akumulatorowe NAC 2w1 do przycinania trawy i krzewów z pewnością będą pomocne przy pielęgnacji roślin ogrodowych. Nożyce posiadają 2 wymienne ostrza, dzięki czemu dopasujemy jego długość do wykonywanej pracy. Urządzenie wyposażono w baterię litowo-jonową (długa żywotność i brak efektu pamięci – baterię można doładowywać w każdym momencie), a jego małe gabaryty i waga umożliwiają komfortową pracę.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||99
|1|Nożyce do trawy akumulatorowe Kärcher Solo 18V 20 cm|Nożyce do trawy i krzewów||1||1||||||||||||0|19.2|40.5|9.2|2.04|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nożyce GSH 18-20 Battery 2 w 1 wyposażone w dwa wymienne ostrza służące do precyzyjnego kształtowania krzewów, przycinania krawędzi trawników oraz ścinania ziół i kwiatów. Nic tak nie zachwyca oka ogrodnika jak równe linie i zdefiniowane kształty, co sprawia, że ogród wygląda na pięknie utrzymany. Ale kosząc wzdłuż głazów, ścieżek lub tarasów, kosiarka nigdy nie pozwoli uzyskać równej, wyraźnej krawędzi. Wtedy przydadzą się bateryjne nożyce do trawy i krzewów GSH 18-20 Battery. Ostrze do trawy o szerokości 12 cm przycina krawędzie trawnika z najwyższą precyzją. Ponadto jego niska waga sprawia, że jest to idealne narzędzie do pracy przez długi czas bez zatrzymywania się oraz do wydajnego cięcia. To nie wszystko, co potrafi to urządzenie: pozwala również doskonale kształtować krzewy; oczywiście pod warunkiem, że używamy odpowiedniego ostrza. Ostrze do krzewów o długości 20 cm z obosiecznymi, szlifowanymi diamentowo krawędziami tnącymi można szybko zamocować na miejscu za pomocą nakrętki bez użycia narzędzi. Bateria i ładowarka nie wchodzą w zakres dostawy.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||549
|1|Nożyce do trawy akumulatorowe Gardena 3.6V 2.5Ah|Nożyce do trawy i krzewów||1||1||||||||||||0|10|11|30|1.2|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Akumulatorowe nożyce do trawy i krzewów GARDENA ClassicCut Li - zestaw, służą do wygodnego i dokładnego przycinania krawędzi trawnika. Nożyce mają wiele zastosowań, ponieważ są wyposażone w ostrze do trawy i bukszpanu, oraz ostrze do krzewów. Dzięki ergonomicznemu uchwytowi nożyce dobrze leżą w dłoni. Gwarantujące doskonałe wyniki cięcia, wysokiej jakości ostrza można wymieniać za pomocą jednego przycisku, bez użycia narzędzi. Posiadają wbudowany akumulator litowo-jonowy, który można w dowolnym momencie szybko naładować bez efektu pamięci. W komplecie z osłoną tarczy i ładowarką. Nożyce można wyposażyć w uchwyt teleskopowy i kółka (niedołączone do zestawu) do wygodnego przycinania krawędzi trawnika w pozycji wyprostowanej.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||399
|1|Nożyce do trawy akumulatorowe Gardena 3.6V 3Ah|Nożyce do trawy i krzewów||1||1||||||||||||0|10|10|40|1.4|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Akumulatorowe nożyce GARDENA ComfortCut Li - zestaw, służą do wygodnego i dokładnego przycinania krawędzi trawnika. Nożyce mają wiele zastosowań, ponieważ są wyposażone w ostrze do trawy i bukszpanu, oraz ostrze do krzewów. Dzięki ergonomicznemu uchwytowi nożyce dobrze leżą w dłoni. Uchwyt można odchylać dopasowując do naturalnej pozycji dłoni. Gwarantujące doskonałe wyniki cięcia, wysokiej jakości ostrza można wymieniać za pomocą jednego przycisku, bez użycia narzędzi. W efekcie nożyce do brzegów trawnika można łatwo zamienić w nożyce do krzewów. Posiadają wbudowany akumulator litowo-jonowy, który można w dowolnym momencie szybko naładować bez efektu pamięci. W komplecie z osłoną ostrza i ładowarką. Nożyce można wyposażyć w teleskopowy uchwyt (do zakupienia osobno) do wygodnego przycinania krawędzi trawnika.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||499
|1|Nożyce do trawy akumulatorowe Makita 18V 1.5 Ah|Nożyce do trawy i krzewów||1||1||||||||||||0|17.7|13.1|35.3|1.1|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Akumulatorowe nożyce do żywopłotu i do trawy 18 V||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||399
|1|Trzonek teleskopowy na kółkach do nożyc akumulatorowych Sterwins 8V|Akcesoria do nożyc||1||1||||||||||||0||||1.200|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Trzonek teleskopowy na kółkach kompatybilny z nożycami do trawy i krzewów STERWINS 8V. Uchwyt ułatwia prowadzenie nożyc tuż przy ziemi, dzięki czemu przycinanie krawędzi trawnika jest niezwykle proste i wygodne. Trzonek teleskopowy może dopasować do swojego wzrostu, co znacznie poprawia komfort pracy i z pewnością zapobiegnie bolącym plecom.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||69.99
